menu_id,restaurant_id,item_name,price,veg
54678,2734,Paneer Tikka,370,No
54679,2734,Dal Tadka,150,Yes
54680,2734,Jeera Rice,95,No
54681,2735,Hakka Noodles,365,No
54682,2735,Idli Sambar,394,Yes
54683,2735,Fries,151,No
54684,2735,Masala Dosa,168,No
54685,2735,Veg Pizza,295,Yes
54686,2735,Manchurian,376,No
54687,2735,Rasgulla,309,Yes
54688,2735,Vada Pav,109,Yes
54689,2735,Paneer Butter Masala,146,No
54690,2735,Gulab Jamun,102,Yes
54691,2735,Burger,363,Yes
54692,2735,Pav Bhaji,371,No
54693,2735,Dal Tadka,97,Yes
54694,2735,Veg Biryani,159,No
54695,2735,Kadhi Khichdi,115,No
54696,2735,Chocolate Shake,350,Yes
54697,2735,Butter Naan,371,No
54698,2735,Paneer Tikka,135,No
54699,2735,Chicken Biryani,153,No
54700,2735,Cold Coffee,394,No
54701,2736,Vada Pav,170,Yes
54702,2736,Burger,191,Yes
54703,2736,Hakka Noodles,158,Yes
54704,2736,Idli Sambar,230,No
54705,2736,Masala Dosa,271,Yes
54706,2736,Manchurian,388,No
54707,2736,Veg Pizza,196,No
54708,2736,Kadhi Khichdi,141,Yes
54709,2736,Chicken Biryani,252,Yes
54710,2736,Rasgulla,360,No
54711,2736,Paneer Tikka,185,Yes
54712,2736,Butter Naan,248,No
54713,2736,Paneer Butter Masala,309,Yes
54714,2736,Fries,354,No
54715,2736,Chocolate Shake,170,No
54716,2736,Jeera Rice,278,No
54717,2736,Gujarati Thali,324,No
54718,2736,Gulab Jamun,111,No
54719,2736,Veg Biryani,215,Yes
54720,2736,Cold Coffee,109,Yes
54721,2737,Rasgulla,303,No
54722,2737,Idli Sambar,129,No
54723,2737,Paneer Tikka,360,No
54724,2737,Masala Dosa,209,Yes
54725,2737,Vada Pav,112,Yes
54726,2737,Manchurian,105,Yes
54727,2737,Gujarati Thali,220,Yes
54728,2737,Burger,136,Yes
54729,2737,Jeera Rice,326,No
54730,2737,Fries,351,Yes
54731,2737,Paneer Butter Masala,264,No
54732,2737,Cold Coffee,268,Yes
54733,2737,Dal Tadka,198,Yes
54734,2737,Pav Bhaji,132,Yes
54735,2737,Veg Biryani,204,No
54736,2737,Kadhi Khichdi,181,No
54737,2737,Hakka Noodles,140,Yes
54738,2737,Butter Naan,278,Yes
54739,2737,Chicken Biryani,174,Yes
54740,2737,Chocolate Shake,340,No
54741,2738,Pav Bhaji,334,Yes
54742,2738,Chocolate Shake,113,Yes
54743,2738,Burger,258,No
54744,2738,Gulab Jamun,237,Yes
54745,2738,Veg Pizza,154,No
54746,2738,Jeera Rice,217,Yes
54747,2738,Gujarati Thali,183,Yes
54748,2738,Kadhi Khichdi,214,No
54749,2738,Fries,207,Yes
54750,2738,Rasgulla,325,Yes
54751,2738,Vada Pav,318,No
54752,2738,Idli Sambar,344,No
54753,2738,Paneer Tikka,305,No
54754,2738,Masala Dosa,314,Yes
54755,2738,Butter Naan,348,No
54756,2738,Cold Coffee,333,Yes
54757,2738,Paneer Butter Masala,390,No
54758,2738,Chicken Biryani,155,No
54759,2738,Dal Tadka,101,No
54760,2738,Manchurian,317,Yes
54761,2739,Gulab Jamun,287,No
54762,2739,Veg Biryani,142,Yes
54763,2739,Chicken Biryani,324,Yes
54764,2739,Paneer Tikka,148,Yes
54765,2739,Idli Sambar,292,No
54766,2739,Manchurian,324,Yes
54767,2739,Rasgulla,156,Yes
54768,2739,Kadhi Khichdi,348,Yes
54769,2739,Paneer Butter Masala,195,No
54770,2739,Burger,387,No
54771,2739,Butter Naan,376,Yes
54772,2739,Jeera Rice,330,No
54773,2739,Hakka Noodles,203,Yes
54774,2739,Masala Dosa,128,No
54775,2739,Dal Tadka,100,Yes
54776,2739,Fries,300,No
54777,2739,Gujarati Thali,384,Yes
54778,2739,Pav Bhaji,278,Yes
54779,2739,Veg Pizza,226,No
54780,2739,Cold Coffee,131,No
54781,2740,Paneer Tikka,100,No
54782,2740,Idli Sambar,117,No
54783,2740,Rasgulla,384,Yes
54784,2740,Burger,316,Yes
54785,2740,Paneer Butter Masala,368,No
54786,2740,Veg Biryani,377,Yes
54787,2740,Jeera Rice,112,Yes
54788,2740,Pav Bhaji,315,No
54789,2740,Manchurian,85,No
54790,2740,Butter Naan,310,Yes
54791,2740,Kadhi Khichdi,194,Yes
54792,2740,Gulab Jamun,237,Yes
54793,2740,Cold Coffee,389,No
54794,2740,Fries,196,No
54795,2740,Chicken Biryani,90,No
54796,2740,Veg Pizza,175,No
54797,2740,Dal Tadka,369,Yes
54798,2740,Gujarati Thali,148,Yes
54799,2740,Hakka Noodles,317,No
54800,2740,Masala Dosa,172,No
54801,2741,Rasgulla,186,No
54802,2741,Manchurian,145,Yes
54803,2741,Paneer Butter Masala,85,Yes
54804,2741,Vada Pav,379,No
54805,2741,Kadhi Khichdi,163,Yes
54806,2741,Chicken Biryani,343,No
54807,2741,Jeera Rice,105,Yes
54808,2741,Gujarati Thali,142,No
54809,2741,Butter Naan,244,No
54810,2741,Idli Sambar,287,Yes
54811,2741,Cold Coffee,176,Yes
54812,2741,Burger,117,No
54813,2741,Veg Biryani,324,Yes
54814,2741,Paneer Tikka,242,Yes
54815,2741,Fries,357,No
54816,2741,Masala Dosa,346,Yes
54817,2741,Veg Pizza,391,No
54818,2741,Pav Bhaji,247,Yes
54819,2741,Chocolate Shake,141,No
54820,2741,Gulab Jamun,218,Yes
54821,2742,Veg Biryani,291,Yes
54822,2742,Veg Pizza,293,No
54823,2742,Manchurian,362,No
54824,2742,Masala Dosa,382,No
54825,2742,Burger,109,Yes
54826,2742,Gujarati Thali,300,No
54827,2742,Cold Coffee,97,Yes
54828,2742,Butter Naan,100,No
54829,2742,Kadhi Khichdi,250,No
54830,2742,Chocolate Shake,259,No
54831,2742,Chicken Biryani,333,No
54832,2742,Jeera Rice,190,Yes
54833,2742,Fries,240,Yes
54834,2742,Rasgulla,309,Yes
54835,2742,Dal Tadka,353,No
54836,2742,Paneer Tikka,217,Yes
54837,2742,Hakka Noodles,228,Yes
54838,2742,Vada Pav,276,Yes
54839,2742,Pav Bhaji,194,Yes
54840,2742,Idli Sambar,118,Yes
54841,2743,Manchurian,294,No
54842,2743,Burger,293,No
54843,2743,Chocolate Shake,341,Yes
54844,2743,Jeera Rice,230,No
54845,2743,Gulab Jamun,340,Yes
54846,2743,Idli Sambar,166,No
54847,2743,Vada Pav,329,No
54848,2743,Hakka Noodles,354,Yes
54849,2743,Dal Tadka,363,Yes
54850,2743,Masala Dosa,248,Yes
54851,2743,Gujarati Thali,281,Yes
54852,2743,Paneer Butter Masala,126,Yes
54853,2743,Rasgulla,277,Yes
54854,2743,Pav Bhaji,355,Yes
54855,2743,Veg Pizza,272,No
54856,2743,Kadhi Khichdi,249,Yes
54857,2743,Paneer Tikka,370,Yes
54858,2743,Chicken Biryani,275,Yes
54859,2743,Butter Naan,138,Yes
54860,2743,Cold Coffee,181,Yes
54861,2744,Veg Pizza,141,No
54862,2744,Dal Tadka,95,No
54863,2744,Kadhi Khichdi,246,Yes
54864,2744,Vada Pav,293,Yes
54865,2744,Gulab Jamun,269,No
54866,2744,Manchurian,361,Yes
54867,2744,Chocolate Shake,167,Yes
54868,2744,Paneer Butter Masala,382,No
54869,2744,Chicken Biryani,117,Yes
54870,2744,Fries,278,Yes
54871,2744,Cold Coffee,286,Yes
54872,2744,Veg Biryani,392,Yes
54873,2744,Rasgulla,202,Yes
54874,2744,Pav Bhaji,219,Yes
54875,2744,Hakka Noodles,398,No
54876,2744,Burger,249,Yes
54877,2744,Masala Dosa,288,Yes
54878,2744,Jeera Rice,329,No
54879,2744,Idli Sambar,307,No
54880,2744,Paneer Tikka,226,Yes
54881,2745,Kadhi Khichdi,124,No
54882,2745,Fries,83,No
54883,2745,Paneer Tikka,225,No
54884,2745,Hakka Noodles,162,Yes
54885,2745,Gujarati Thali,143,No
54886,2745,Manchurian,352,No
54887,2745,Dal Tadka,92,Yes
54888,2745,Burger,158,Yes
54889,2745,Masala Dosa,209,Yes
54890,2745,Gulab Jamun,306,Yes
54891,2745,Paneer Butter Masala,157,Yes
54892,2745,Idli Sambar,378,Yes
54893,2745,Veg Pizza,166,No
54894,2745,Chocolate Shake,168,Yes
54895,2745,Vada Pav,247,No
54896,2745,Butter Naan,261,No
54897,2745,Pav Bhaji,293,Yes
54898,2745,Chicken Biryani,160,Yes
54899,2745,Cold Coffee,232,Yes
54900,2745,Rasgulla,335,Yes
54901,2746,Veg Pizza,95,No
54902,2746,Manchurian,377,Yes
54903,2746,Pav Bhaji,90,No
54904,2746,Idli Sambar,300,Yes
54905,2746,Jeera Rice,224,Yes
54906,2746,Butter Naan,337,No
54907,2746,Hakka Noodles,200,Yes
54908,2746,Burger,116,No
54909,2746,Chocolate Shake,396,No
54910,2746,Kadhi Khichdi,242,Yes
54911,2746,Rasgulla,93,Yes
54912,2746,Cold Coffee,297,No
54913,2746,Dal Tadka,140,Yes
54914,2746,Paneer Butter Masala,247,Yes
54915,2746,Veg Biryani,102,Yes
54916,2746,Masala Dosa,111,Yes
54917,2746,Paneer Tikka,309,Yes
54918,2746,Chicken Biryani,98,No
54919,2746,Vada Pav,112,Yes
54920,2746,Fries,165,Yes
54921,2747,Rasgulla,149,No
54922,2747,Idli Sambar,168,No
54923,2747,Gujarati Thali,380,Yes
54924,2747,Butter Naan,354,No
54925,2747,Veg Pizza,291,No
54926,2747,Kadhi Khichdi,396,Yes
54927,2747,Burger,91,Yes
54928,2747,Chicken Biryani,357,Yes
54929,2747,Veg Biryani,389,Yes
54930,2747,Cold Coffee,368,Yes
54931,2747,Gulab Jamun,159,Yes
54932,2747,Pav Bhaji,313,No
54933,2747,Paneer Butter Masala,161,No
54934,2747,Fries,85,No
54935,2747,Paneer Tikka,218,No
54936,2747,Jeera Rice,354,Yes
54937,2747,Dal Tadka,384,No
54938,2747,Vada Pav,364,No
54939,2747,Manchurian,144,No
54940,2747,Chocolate Shake,152,No
54941,2748,Rasgulla,80,Yes
54942,2748,Paneer Tikka,261,No
54943,2748,Burger,230,Yes
54944,2748,Cold Coffee,216,No
54945,2748,Dal Tadka,92,Yes
54946,2748,Pav Bhaji,128,Yes
54947,2748,Jeera Rice,182,Yes
54948,2748,Masala Dosa,299,Yes
54949,2748,Gujarati Thali,308,No
54950,2748,Paneer Butter Masala,208,No
54951,2748,Vada Pav,157,Yes
54952,2748,Kadhi Khichdi,112,Yes
54953,2748,Butter Naan,140,No
54954,2748,Gulab Jamun,276,No
54955,2748,Veg Biryani,273,Yes
54956,2748,Idli Sambar,371,Yes
54957,2748,Fries,132,Yes
54958,2748,Chocolate Shake,247,No
54959,2748,Manchurian,288,No
54960,2748,Veg Pizza,237,Yes
54961,2749,Veg Pizza,327,No
54962,2749,Cold Coffee,188,Yes
54963,2749,Chocolate Shake,268,Yes
54964,2749,Manchurian,314,Yes
54965,2749,Vada Pav,282,No
54966,2749,Jeera Rice,101,No
54967,2749,Butter Naan,359,Yes
54968,2749,Kadhi Khichdi,278,Yes
54969,2749,Burger,322,Yes
54970,2749,Masala Dosa,370,Yes
54971,2749,Idli Sambar,152,No
54972,2749,Rasgulla,93,No
54973,2749,Pav Bhaji,312,Yes
54974,2749,Paneer Tikka,280,No
54975,2749,Veg Biryani,276,Yes
54976,2749,Paneer Butter Masala,239,Yes
54977,2749,Hakka Noodles,389,No
54978,2749,Chicken Biryani,249,No
54979,2749,Fries,147,Yes
54980,2749,Gulab Jamun,365,No
54981,2750,Paneer Butter Masala,269,Yes
54982,2750,Hakka Noodles,143,No
54983,2750,Kadhi Khichdi,250,Yes
54984,2750,Fries,400,No
54985,2750,Pav Bhaji,253,No
54986,2750,Gujarati Thali,132,Yes
54987,2750,Jeera Rice,371,Yes
54988,2750,Chicken Biryani,88,No
54989,2750,Manchurian,80,No
54990,2750,Veg Pizza,211,No
54991,2750,Idli Sambar,291,No
54992,2750,Burger,195,Yes
54993,2750,Masala Dosa,335,No
54994,2750,Paneer Tikka,347,No
54995,2750,Veg Biryani,245,Yes
54996,2750,Vada Pav,242,No
54997,2750,Chocolate Shake,174,Yes
54998,2750,Butter Naan,140,No
54999,2750,Cold Coffee,191,Yes
55000,2750,Rasgulla,213,No
55001,2751,Chicken Biryani,225,No
55002,2751,Rasgulla,94,No
55003,2751,Dal Tadka,159,No
55004,2751,Gujarati Thali,291,Yes
55005,2751,Burger,116,Yes
55006,2751,Hakka Noodles,104,No
55007,2751,Butter Naan,92,Yes
55008,2751,Gulab Jamun,92,No
55009,2751,Chocolate Shake,393,No
55010,2751,Kadhi Khichdi,118,Yes
55011,2751,Paneer Tikka,206,Yes
55012,2751,Pav Bhaji,336,No
55013,2751,Cold Coffee,177,No
55014,2751,Jeera Rice,204,No
55015,2751,Paneer Butter Masala,394,No
55016,2751,Veg Pizza,332,Yes
55017,2751,Fries,303,Yes
55018,2751,Veg Biryani,113,Yes
55019,2751,Masala Dosa,208,No
55020,2751,Idli Sambar,275,No
55021,2752,Veg Pizza,115,No
55022,2752,Butter Naan,146,No
55023,2752,Masala Dosa,357,Yes
55024,2752,Pav Bhaji,183,No
55025,2752,Paneer Butter Masala,288,No
55026,2752,Gulab Jamun,364,Yes
55027,2752,Idli Sambar,154,Yes
55028,2752,Gujarati Thali,389,No
55029,2752,Burger,228,No
55030,2752,Kadhi Khichdi,376,No
55031,2752,Cold Coffee,117,No
55032,2752,Hakka Noodles,215,No
55033,2752,Manchurian,114,Yes
55034,2752,Veg Biryani,334,No
55035,2752,Paneer Tikka,347,No
55036,2752,Chicken Biryani,365,Yes
55037,2752,Fries,286,Yes
55038,2752,Rasgulla,289,No
55039,2752,Jeera Rice,150,Yes
55040,2752,Dal Tadka,230,Yes
55041,2753,Vada Pav,245,No
55042,2753,Veg Biryani,391,Yes
55043,2753,Hakka Noodles,230,Yes
55044,2753,Dal Tadka,330,Yes
55045,2753,Masala Dosa,398,No
55046,2753,Idli Sambar,91,No
55047,2753,Kadhi Khichdi,363,No
55048,2753,Manchurian,362,No
55049,2753,Burger,336,No
55050,2753,Butter Naan,243,No
55051,2753,Gujarati Thali,388,Yes
55052,2753,Paneer Butter Masala,91,Yes
55053,2753,Veg Pizza,156,Yes
55054,2753,Pav Bhaji,320,No
55055,2753,Fries,372,Yes
55056,2753,Chocolate Shake,214,Yes
55057,2753,Cold Coffee,274,Yes
55058,2753,Rasgulla,308,Yes
55059,2753,Jeera Rice,296,Yes
55060,2753,Chicken Biryani,386,Yes
55061,2754,Fries,249,Yes
55062,2754,Manchurian,113,Yes
55063,2754,Chocolate Shake,359,No
55064,2754,Rasgulla,94,Yes
55065,2754,Kadhi Khichdi,398,Yes
55066,2754,Gujarati Thali,102,No
55067,2754,Masala Dosa,161,No
55068,2754,Paneer Tikka,82,Yes
55069,2754,Jeera Rice,371,Yes
55070,2754,Veg Pizza,395,Yes
55071,2754,Gulab Jamun,268,No
55072,2754,Vada Pav,371,No
55073,2754,Chicken Biryani,226,No
55074,2754,Dal Tadka,106,Yes
55075,2754,Butter Naan,235,Yes
55076,2754,Veg Biryani,242,Yes
55077,2754,Hakka Noodles,322,Yes
55078,2754,Pav Bhaji,188,No
55079,2754,Cold Coffee,84,Yes
55080,2754,Burger,263,Yes
55081,2755,Paneer Butter Masala,205,Yes
55082,2755,Chocolate Shake,233,Yes
55083,2755,Hakka Noodles,345,No
55084,2755,Masala Dosa,270,Yes
55085,2755,Veg Pizza,357,Yes
55086,2755,Jeera Rice,274,No
55087,2755,Butter Naan,86,No
55088,2755,Kadhi Khichdi,377,Yes
55089,2755,Pav Bhaji,229,Yes
55090,2755,Chicken Biryani,305,No
55091,2755,Fries,395,Yes
55092,2755,Veg Biryani,359,Yes
55093,2755,Idli Sambar,360,Yes
55094,2755,Gujarati Thali,216,No
55095,2755,Paneer Tikka,213,Yes
55096,2755,Vada Pav,313,No
55097,2755,Dal Tadka,388,Yes
55098,2755,Rasgulla,151,No
55099,2755,Manchurian,143,Yes
55100,2755,Cold Coffee,278,Yes
55101,2756,Chicken Biryani,326,Yes
55102,2756,Fries,380,No
55103,2756,Kadhi Khichdi,315,No
55104,2756,Masala Dosa,391,No
55105,2756,Dal Tadka,327,Yes
55106,2756,Vada Pav,364,No
55107,2756,Jeera Rice,297,Yes
55108,2756,Rasgulla,171,No
55109,2756,Burger,239,No
55110,2756,Hakka Noodles,371,Yes
55111,2756,Pav Bhaji,270,Yes
55112,2756,Gujarati Thali,172,No
55113,2756,Paneer Tikka,218,Yes
55114,2756,Gulab Jamun,396,Yes
55115,2756,Veg Biryani,92,Yes
55116,2756,Cold Coffee,361,Yes
55117,2756,Veg Pizza,323,Yes
55118,2756,Paneer Butter Masala,266,Yes
55119,2756,Manchurian,306,Yes
55120,2756,Chocolate Shake,241,No
55121,2757,Butter Naan,288,Yes
55122,2757,Cold Coffee,364,Yes
55123,2757,Rasgulla,312,No
55124,2757,Pav Bhaji,85,No
55125,2757,Dal Tadka,275,Yes
55126,2757,Fries,188,Yes
55127,2757,Chocolate Shake,397,No
55128,2757,Gulab Jamun,308,Yes
55129,2757,Masala Dosa,227,Yes
55130,2757,Gujarati Thali,259,Yes
55131,2757,Manchurian,233,No
55132,2757,Burger,120,No
55133,2757,Paneer Tikka,177,No
55134,2757,Jeera Rice,146,No
55135,2757,Veg Biryani,278,Yes
55136,2757,Vada Pav,250,Yes
55137,2757,Veg Pizza,398,No
55138,2757,Paneer Butter Masala,313,No
55139,2757,Kadhi Khichdi,344,Yes
55140,2757,Hakka Noodles,259,No
55141,2758,Veg Pizza,199,No
55142,2758,Burger,294,Yes
55143,2758,Cold Coffee,352,Yes
55144,2758,Veg Biryani,219,Yes
55145,2758,Kadhi Khichdi,299,Yes
55146,2758,Vada Pav,396,No
55147,2758,Chicken Biryani,297,No
55148,2758,Jeera Rice,388,Yes
55149,2758,Chocolate Shake,389,Yes
55150,2758,Paneer Tikka,293,No
55151,2758,Pav Bhaji,95,Yes
55152,2758,Hakka Noodles,149,No
55153,2758,Manchurian,185,Yes
55154,2758,Masala Dosa,160,Yes
55155,2758,Idli Sambar,272,Yes
55156,2758,Fries,243,No
55157,2758,Butter Naan,281,Yes
55158,2758,Gulab Jamun,133,Yes
55159,2758,Paneer Butter Masala,137,No
55160,2758,Gujarati Thali,300,No
55161,2759,Veg Pizza,246,No
55162,2759,Vada Pav,84,No
55163,2759,Dal Tadka,200,Yes
55164,2759,Kadhi Khichdi,221,No
55165,2759,Fries,121,No
55166,2759,Gujarati Thali,237,Yes
55167,2759,Hakka Noodles,119,Yes
55168,2759,Masala Dosa,253,Yes
55169,2759,Veg Biryani,153,Yes
55170,2759,Paneer Tikka,359,Yes
55171,2759,Butter Naan,206,Yes
55172,2759,Paneer Butter Masala,175,No
55173,2759,Pav Bhaji,163,Yes
55174,2759,Chicken Biryani,122,No
55175,2759,Cold Coffee,321,Yes
55176,2759,Idli Sambar,345,Yes
55177,2759,Manchurian,152,No
55178,2759,Burger,309,No
55179,2759,Jeera Rice,86,Yes
55180,2759,Gulab Jamun,301,No
55181,2760,Kadhi Khichdi,153,No
55182,2760,Vada Pav,303,No
55183,2760,Fries,179,No
55184,2760,Masala Dosa,211,No
55185,2760,Idli Sambar,219,Yes
55186,2760,Pav Bhaji,304,Yes
55187,2760,Cold Coffee,150,No
55188,2760,Gujarati Thali,247,No
55189,2760,Manchurian,116,Yes
55190,2760,Paneer Tikka,302,Yes
55191,2760,Paneer Butter Masala,251,Yes
55192,2760,Veg Biryani,383,No
55193,2760,Burger,123,No
55194,2760,Hakka Noodles,384,Yes
55195,2760,Chocolate Shake,121,Yes
55196,2760,Jeera Rice,259,No
55197,2760,Gulab Jamun,182,Yes
55198,2760,Chicken Biryani,100,No
55199,2760,Veg Pizza,268,No
55200,2760,Dal Tadka,148,No
55201,2761,Dal Tadka,273,Yes
55202,2761,Masala Dosa,391,No
55203,2761,Gulab Jamun,310,No
55204,2761,Veg Biryani,346,No
55205,2761,Veg Pizza,262,Yes
55206,2761,Idli Sambar,87,No
55207,2761,Kadhi Khichdi,362,No
55208,2761,Hakka Noodles,185,Yes
55209,2761,Vada Pav,283,No
55210,2761,Rasgulla,222,Yes
55211,2761,Paneer Tikka,292,Yes
55212,2761,Manchurian,102,No
55213,2761,Cold Coffee,85,No
55214,2761,Fries,237,No
55215,2761,Jeera Rice,165,Yes
55216,2761,Pav Bhaji,397,Yes
55217,2761,Burger,291,Yes
55218,2761,Paneer Butter Masala,116,Yes
55219,2761,Butter Naan,200,No
55220,2761,Chocolate Shake,182,No
55221,2762,Paneer Butter Masala,100,No
55222,2762,Jeera Rice,378,Yes
55223,2762,Paneer Tikka,328,No
55224,2762,Gujarati Thali,319,No
55225,2762,Pav Bhaji,145,No
55226,2762,Chicken Biryani,112,Yes
55227,2762,Idli Sambar,164,Yes
55228,2762,Burger,161,No
55229,2762,Chocolate Shake,157,No
55230,2762,Veg Biryani,296,No
55231,2762,Gulab Jamun,217,No
55232,2762,Manchurian,116,Yes
55233,2762,Butter Naan,321,Yes
55234,2762,Veg Pizza,213,No
55235,2762,Cold Coffee,177,No
55236,2762,Fries,272,No
55237,2762,Hakka Noodles,335,Yes
55238,2762,Rasgulla,128,No
55239,2762,Dal Tadka,368,No
55240,2762,Vada Pav,152,Yes
55241,2763,Paneer Butter Masala,157,No
55242,2763,Idli Sambar,386,No
55243,2763,Kadhi Khichdi,253,No
55244,2763,Dal Tadka,210,No
55245,2763,Gujarati Thali,222,No
55246,2763,Chicken Biryani,214,Yes
55247,2763,Veg Biryani,128,No
55248,2763,Hakka Noodles,114,No
55249,2763,Jeera Rice,159,No
55250,2763,Burger,315,Yes
55251,2763,Vada Pav,265,Yes
55252,2763,Veg Pizza,275,Yes
55253,2763,Fries,272,Yes
55254,2763,Butter Naan,395,Yes
55255,2763,Rasgulla,108,No
55256,2763,Pav Bhaji,335,No
55257,2763,Gulab Jamun,219,No
55258,2763,Manchurian,117,No
55259,2763,Masala Dosa,135,Yes
55260,2763,Paneer Tikka,240,Yes
55261,2764,Veg Biryani,93,No
55262,2764,Fries,343,Yes
55263,2764,Veg Pizza,290,No
55264,2764,Pav Bhaji,149,No
55265,2764,Manchurian,361,Yes
55266,2764,Gulab Jamun,235,No
55267,2764,Hakka Noodles,100,No
55268,2764,Idli Sambar,201,No
55269,2764,Paneer Butter Masala,187,Yes
55270,2764,Butter Naan,393,No
55271,2764,Masala Dosa,295,Yes
55272,2764,Cold Coffee,83,Yes
55273,2764,Paneer Tikka,207,Yes
55274,2764,Rasgulla,169,No
55275,2764,Gujarati Thali,252,Yes
55276,2764,Burger,322,Yes
55277,2764,Chocolate Shake,225,Yes
55278,2764,Vada Pav,191,No
55279,2764,Jeera Rice,201,No
55280,2764,Dal Tadka,84,Yes
55281,2765,Burger,281,Yes
55282,2765,Gujarati Thali,330,No
55283,2765,Veg Biryani,273,No
55284,2765,Idli Sambar,371,Yes
55285,2765,Pav Bhaji,92,Yes
55286,2765,Chocolate Shake,343,No
55287,2765,Dal Tadka,196,No
55288,2765,Hakka Noodles,355,Yes
55289,2765,Paneer Tikka,253,No
55290,2765,Chicken Biryani,157,Yes
55291,2765,Veg Pizza,376,Yes
55292,2765,Vada Pav,306,Yes
55293,2765,Fries,287,No
55294,2765,Gulab Jamun,198,Yes
55295,2765,Manchurian,139,Yes
55296,2765,Rasgulla,301,Yes
55297,2765,Cold Coffee,384,No
55298,2765,Paneer Butter Masala,93,No
55299,2765,Masala Dosa,291,No
55300,2765,Butter Naan,307,No
55301,2766,Paneer Tikka,240,No
55302,2766,Dal Tadka,160,Yes
55303,2766,Chicken Biryani,191,No
55304,2766,Butter Naan,276,Yes
55305,2766,Veg Pizza,184,No
55306,2766,Veg Biryani,323,No
55307,2766,Hakka Noodles,237,Yes
55308,2766,Cold Coffee,225,Yes
55309,2766,Kadhi Khichdi,338,No
55310,2766,Chocolate Shake,202,Yes
55311,2766,Fries,101,No
55312,2766,Jeera Rice,306,Yes
55313,2766,Idli Sambar,120,Yes
55314,2766,Pav Bhaji,272,Yes
55315,2766,Paneer Butter Masala,296,No
55316,2766,Manchurian,85,Yes
55317,2766,Burger,375,Yes
55318,2766,Masala Dosa,212,No
55319,2766,Vada Pav,354,Yes
55320,2766,Gulab Jamun,133,No
55321,2767,Gujarati Thali,370,No
55322,2767,Hakka Noodles,320,No
55323,2767,Fries,333,No
55324,2767,Burger,240,Yes
55325,2767,Chicken Biryani,387,Yes
55326,2767,Cold Coffee,318,Yes
55327,2767,Butter Naan,96,Yes
55328,2767,Veg Pizza,334,Yes
55329,2767,Idli Sambar,387,Yes
55330,2767,Chocolate Shake,171,Yes
55331,2767,Paneer Tikka,173,Yes
55332,2767,Pav Bhaji,247,No
55333,2767,Manchurian,249,No
55334,2767,Paneer Butter Masala,122,No
55335,2767,Vada Pav,190,No
55336,2767,Dal Tadka,89,No
55337,2767,Kadhi Khichdi,94,Yes
55338,2767,Masala Dosa,262,Yes
55339,2767,Rasgulla,171,No
55340,2767,Jeera Rice,322,Yes
55341,2768,Paneer Tikka,368,Yes
55342,2768,Gujarati Thali,363,No
55343,2768,Masala Dosa,333,Yes
55344,2768,Vada Pav,116,Yes
55345,2768,Idli Sambar,396,No
55346,2768,Hakka Noodles,308,No
55347,2768,Gulab Jamun,236,No
55348,2768,Pav Bhaji,108,No
55349,2768,Veg Biryani,224,Yes
55350,2768,Burger,106,Yes
55351,2768,Rasgulla,321,No
55352,2768,Paneer Butter Masala,200,Yes
55353,2768,Fries,117,No
55354,2768,Chocolate Shake,324,No
55355,2768,Jeera Rice,112,Yes
55356,2768,Butter Naan,314,No
55357,2768,Kadhi Khichdi,177,Yes
55358,2768,Chicken Biryani,267,No
55359,2768,Manchurian,386,Yes
55360,2768,Cold Coffee,329,Yes
55361,2769,Hakka Noodles,298,No
55362,2769,Gujarati Thali,185,No
55363,2769,Vada Pav,284,No
55364,2769,Masala Dosa,331,Yes
55365,2769,Chocolate Shake,288,No
55366,2769,Fries,120,No
55367,2769,Butter Naan,269,Yes
55368,2769,Paneer Tikka,311,No
55369,2769,Dal Tadka,146,No
55370,2769,Burger,309,Yes
55371,2769,Pav Bhaji,126,No
55372,2769,Rasgulla,366,Yes
55373,2769,Paneer Butter Masala,115,Yes
55374,2769,Jeera Rice,107,Yes
55375,2769,Cold Coffee,230,Yes
55376,2769,Veg Biryani,162,No
55377,2769,Idli Sambar,153,Yes
55378,2769,Gulab Jamun,145,Yes
55379,2769,Kadhi Khichdi,184,Yes
55380,2769,Chicken Biryani,178,Yes
55381,2770,Pav Bhaji,134,No
55382,2770,Paneer Tikka,318,Yes
55383,2770,Burger,90,No
55384,2770,Hakka Noodles,224,Yes
55385,2770,Rasgulla,172,Yes
55386,2770,Gujarati Thali,148,Yes
55387,2770,Cold Coffee,360,Yes
55388,2770,Masala Dosa,383,Yes
55389,2770,Chocolate Shake,193,No
55390,2770,Vada Pav,399,Yes
55391,2770,Fries,263,No
55392,2770,Veg Biryani,114,No
55393,2770,Dal Tadka,324,No
55394,2770,Manchurian,294,Yes
55395,2770,Chicken Biryani,195,Yes
55396,2770,Kadhi Khichdi,229,Yes
55397,2770,Gulab Jamun,357,Yes
55398,2770,Jeera Rice,82,Yes
55399,2770,Veg Pizza,355,Yes
55400,2770,Idli Sambar,371,Yes
55401,2771,Masala Dosa,378,No
55402,2771,Burger,155,Yes
55403,2771,Hakka Noodles,223,Yes
55404,2771,Butter Naan,131,No
55405,2771,Kadhi Khichdi,274,No
55406,2771,Manchurian,364,Yes
55407,2771,Jeera Rice,121,Yes
55408,2771,Gulab Jamun,281,No
55409,2771,Chicken Biryani,320,Yes
55410,2771,Paneer Butter Masala,94,Yes
55411,2771,Paneer Tikka,323,No
