restaurant_id,restaurant_name,city,cuisine,rating,delivery_time
1535,Street Bites,Mehsana,Biryani,3.8,47
1536,Delight Corner,Mehsana,Pizza,4.9,26
1537,Hungry Hub,Mehsana,Chinese,4.7,39
1538,Taste Bites,Mehsana,Biryani,4.1,41
1539,Hungry Hub,Mehsana,South Indian,3.8,37
1540,Magic House,Mehsana,Burger,4.7,30
1541,Street Cafe,Mehsana,Chinese,4.1,38
1542,Hungry Point,Mehsana,Biryani,4.8,36
1543,Taste Restaurant,Mehsana,North Indian,3.7,37
1544,Tasty Cafe,Mehsana,Biryani,4.5,26
1545,Delight House,Mehsana,Fast Food,4.8,25
1546,Magic Cafe,Mehsana,Street Food,3.5,42
1547,Magic Dhaba,Mehsana,Biryani,3.6,50
1548,Flavors Hub,Mehsana,Desserts,4.4,49
1549,Spicy House,Mehsana,Desserts,4.2,30
1550,Tasty Bites,Mehsana,Pizza,3.6,48
1551,Magic Cafe,Mehsana,Chinese,3.9,32
1552,Royal Cafe,Mehsana,South Indian,4.0,32
1553,Royal Kitchen,Mehsana,Street Food,4.5,49
1554,Golden Restaurant,Mehsana,Street Food,3.8,28
1555,Royal Kitchen,Mehsana,Street Food,4.1,38
1556,Street Hub,Mehsana,Burger,3.7,33
1557,Royal Bites,Mehsana,Street Food,4.1,36
1558,Flavors Kitchen,Mehsana,Pizza,4.5,48
1559,Tasty Hub,Mehsana,Pizza,3.7,31
1560,Street Corner,Mehsana,Burger,4.3,27
1561,Royal Bites,Mehsana,Gujarati,4.3,23
1562,Golden House,Mehsana,Fast Food,4.6,27
1563,Urban House,Mehsana,Fast Food,3.5,45
1564,Flavors House,Mehsana,Gujarati,4.0,26
1565,Flavors Point,Mehsana,Desserts,4.4,44
1566,Food Point,Mehsana,Fast Food,4.5,43
1567,Golden Hub,Mehsana,Street Food,3.6,48
1568,Golden Dhaba,Mehsana,Desserts,3.9,23
1569,Tasty Corner,Mehsana,Street Food,4.6,30
1570,Flavors Point,Mehsana,Fast Food,4.7,42
1571,Street Restaurant,Mehsana,Gujarati,3.7,43
1572,Urban House,Mehsana,Burger,4.4,31
1573,Tasty Restaurant,Mehsana,Pizza,4.7,21
1574,Street Hub,Mehsana,South Indian,3.8,24
1575,Tasty Cafe,Mehsana,Chinese,4.2,21
1576,Urban Dhaba,Mehsana,North Indian,4.4,48
1577,Tasty House,Mehsana,South Indian,4.7,30
1578,Tasty Dhaba,Mehsana,North Indian,4.2,26
1579,Hungry House,Mehsana,Gujarati,3.8,46
1580,Spicy Point,Mehsana,Desserts,4.4,46
1581,Hungry Corner,Mehsana,Gujarati,4.2,34
1582,Spicy Point,Mehsana,Fast Food,4.1,46
1583,Urban Hub,Mehsana,Pizza,4.5,44
1584,Magic Point,Mehsana,Chinese,4.0,34
1585,Hungry Bites,Mehsana,Chinese,4.2,25
1586,Magic Corner,Mehsana,Street Food,4.0,39
1587,Taste Corner,Mehsana,North Indian,3.7,32
1588,Flavors Bites,Mehsana,Fast Food,4.2,46
1589,Delight Bites,Mehsana,Desserts,3.6,29
1590,Golden House,Mehsana,South Indian,4.7,36
1591,Delight Restaurant,Mehsana,Biryani,4.2,25
1592,Magic Bites,Mehsana,South Indian,4.8,29
1593,Food Point,Mehsana,Burger,3.7,29
1594,Spicy Corner,Mehsana,Desserts,4.7,39
1595,Taste Dhaba,Mehsana,Biryani,3.5,34
1596,Street Dhaba,Mehsana,Biryani,4.7,26
1597,Golden Hub,Mehsana,Street Food,3.6,36
1598,Golden Cafe,Mehsana,South Indian,3.6,46
1599,Delight Dhaba,Mehsana,Desserts,4.7,43
1600,Taste Hub,Mehsana,North Indian,4.2,48
1601,Food Kitchen,Mehsana,Burger,3.7,49
1602,Taste Restaurant,Mehsana,Street Food,4.2,49
1603,Hungry Dhaba,Mehsana,Pizza,4.6,45
1604,Hungry Kitchen,Mehsana,Chinese,3.6,42
1605,Spicy Cafe,Mehsana,Gujarati,4.1,50
1606,Street Corner,Mehsana,South Indian,4.2,41
1607,Delight Hub,Mehsana,Chinese,3.8,29
1608,Spicy Corner,Mehsana,South Indian,4.4,34
1609,Street Hub,Mehsana,Chinese,4.7,42
1610,Taste Cafe,Mehsana,Street Food,4.1,27
1611,Golden Kitchen,Mehsana,North Indian,4.8,32
1612,Golden Dhaba,Mehsana,Burger,4.4,46
1613,Urban Cafe,Mehsana,Street Food,4.2,20
1614,Street Restaurant,Mehsana,Fast Food,3.9,43
1615,Magic Kitchen,Mehsana,Biryani,4.3,42
1616,Hungry Point,Mehsana,Fast Food,4.7,32
1617,Food Bites,Mehsana,Desserts,4.3,31
1618,Food Dhaba,Mehsana,Street Food,4.3,32
1619,Royal Kitchen,Mehsana,Gujarati,3.5,36
1620,Golden Point,Mehsana,Burger,4.6,43
1621,Golden Cafe,Mehsana,Chinese,4.8,26
1622,Food Kitchen,Mehsana,South Indian,4.6,50
1623,Food Cafe,Mehsana,Fast Food,3.7,21
1624,Food Point,Mehsana,North Indian,4.8,44
1625,Food Cafe,Mehsana,Chinese,3.7,44
1626,Taste Bites,Mehsana,Burger,4.6,20
1627,Urban Restaurant,Mehsana,Street Food,3.7,21
1628,Golden Cafe,Mehsana,Street Food,4.7,40
1629,Food Bites,Mehsana,Burger,3.7,22
1630,Delight Bites,Mehsana,Gujarati,4.7,23
1631,Spicy Dhaba,Mehsana,Biryani,4.5,34
1632,Tasty Point,Mehsana,Fast Food,4.3,33
1633,Hungry Dhaba,Mehsana,North Indian,3.7,39
1634,Golden Corner,Mehsana,Burger,4.1,50
1635,Food House,Mehsana,Street Food,4.3,47
1636,Magic Corner,Mehsana,Biryani,4.0,32
1637,Delight Cafe,Mehsana,Gujarati,4.4,25
1638,Hungry Corner,Mehsana,Chinese,3.9,29
1639,Magic Bites,Mehsana,Street Food,4.2,49
1640,Street Cafe,Mehsana,North Indian,4.5,37
1641,Royal Corner,Morbi,Desserts,4.8,47
1642,Spicy Kitchen,Morbi,Fast Food,4.7,25
1643,Taste Hub,Morbi,Street Food,4.3,42
1644,Royal Cafe,Morbi,South Indian,3.7,25
1645,Flavors Point,Morbi,Burger,4.3,45
1646,Spicy Corner,Morbi,Fast Food,3.6,40
1647,Flavors Point,Morbi,South Indian,4.3,29
1648,Royal Hub,Morbi,Burger,3.6,40
1649,Delight Dhaba,Morbi,North Indian,4.5,50
1650,Food Corner,Morbi,South Indian,4.9,21
1651,Hungry Point,Morbi,Chinese,3.8,48
1652,Magic Point,Morbi,Chinese,4.7,32
1653,Hungry Bites,Morbi,Fast Food,4.2,28
1654,Food Hub,Morbi,Chinese,4.6,50
1655,Taste Point,Morbi,Fast Food,4.7,27
1656,Street Bites,Morbi,Pizza,4.5,46
1657,Taste Bites,Morbi,Pizza,4.4,30
1658,Magic Dhaba,Morbi,South Indian,3.8,37
1659,Royal Corner,Morbi,Biryani,3.7,48
1660,Golden Corner,Morbi,Pizza,4.7,23
1661,Flavors Bites,Morbi,Biryani,3.6,46
1662,Tasty Restaurant,Morbi,North Indian,3.5,41
1663,Food House,Morbi,Fast Food,3.8,42
1664,Street Kitchen,Morbi,Chinese,4.0,43
1665,Hungry House,Morbi,Chinese,3.8,39
1666,Flavors Kitchen,Morbi,Chinese,4.1,20
1667,Spicy Bites,Morbi,North Indian,3.8,46
1668,Food House,Morbi,Biryani,4.7,24
1669,Taste House,Morbi,Pizza,4.1,24
1670,Royal Hub,Morbi,Street Food,4.4,33
1671,Delight Bites,Morbi,Fast Food,3.9,41
1672,Hungry Dhaba,Morbi,North Indian,3.5,38
1673,Spicy Hub,Morbi,Chinese,4.7,35
1674,Hungry Corner,Morbi,Burger,4.3,44
1675,Street Dhaba,Morbi,Fast Food,4.3,35
1676,Magic Restaurant,Morbi,Fast Food,3.7,49
1677,Royal Corner,Morbi,Street Food,3.5,21
1678,Street House,Morbi,Fast Food,3.5,42
1679,Hungry Point,Morbi,Biryani,4.8,39
1680,Taste Dhaba,Morbi,South Indian,4.3,33
1681,Delight Dhaba,Morbi,Street Food,4.4,37
1682,Urban House,Morbi,South Indian,4.5,42
1683,Golden Restaurant,Morbi,North Indian,4.4,23
1684,Street Dhaba,Morbi,North Indian,3.6,28
1685,Flavors Point,Morbi,Biryani,4.4,32
1686,Taste Corner,Morbi,Biryani,4.5,23
1687,Taste Bites,Morbi,Street Food,3.9,27
1688,Flavors Hub,Morbi,Chinese,4.6,25
1689,Food House,Morbi,Fast Food,4.4,47
1690,Taste Kitchen,Morbi,Pizza,4.5,21
1691,Delight Bites,Morbi,North Indian,3.7,32
1692,Magic House,Morbi,Biryani,4.8,43
1693,Taste Cafe,Morbi,Fast Food,4.7,45
1694,Taste Cafe,Morbi,South Indian,4.1,35
1695,Hungry Hub,Morbi,Fast Food,4.2,42
1696,Magic Bites,Morbi,South Indian,4.5,36
1697,Golden Bites,Morbi,Chinese,3.6,50
1698,Taste Hub,Morbi,Biryani,3.5,27
1699,Royal Dhaba,Morbi,Street Food,4.6,26
1700,Hungry Restaurant,Morbi,Street Food,3.8,26
1701,Food Restaurant,Morbi,Street Food,4.2,34
1702,Delight Kitchen,Morbi,Chinese,4.7,50
1703,Spicy Bites,Morbi,South Indian,4.3,43
1704,Golden Dhaba,Morbi,Biryani,4.7,39
1705,Flavors House,Morbi,North Indian,4.0,40
1706,Taste Corner,Morbi,Desserts,4.5,47
1707,Street Corner,Morbi,North Indian,4.3,23
1708,Delight Bites,Morbi,Gujarati,4.7,23
1709,Magic Cafe,Morbi,South Indian,4.5,22
1710,Magic Dhaba,Morbi,Street Food,3.9,33
1711,Tasty Point,Morbi,South Indian,4.9,34
1712,Food Cafe,Morbi,Fast Food,4.0,31
1713,Tasty House,Morbi,Desserts,4.9,34
1714,Magic Point,Morbi,Gujarati,3.8,42
1715,Delight House,Morbi,Chinese,4.1,46
1716,Tasty Dhaba,Morbi,South Indian,3.7,35
1717,Street Point,Morbi,South Indian,3.6,49
1718,Tasty Bites,Morbi,Street Food,3.8,33
1719,Golden Bites,Morbi,North Indian,3.6,28
1720,Urban Restaurant,Morbi,Chinese,4.4,39
1721,Urban Point,Morbi,Burger,3.5,26
1722,Delight Corner,Morbi,Pizza,4.1,50
1723,Spicy Dhaba,Morbi,North Indian,4.5,43
1724,Flavors Restaurant,Morbi,North Indian,4.8,36
1725,Golden House,Morbi,Burger,4.5,41
1726,Magic House,Morbi,North Indian,4.7,22
1727,Magic Restaurant,Morbi,Desserts,4.3,34
1728,Royal Restaurant,Morbi,South Indian,3.9,38
1729,Urban House,Morbi,Burger,4.6,41
1730,Flavors Cafe,Morbi,Gujarati,3.6,35
1731,Hungry House,Morbi,Chinese,4.1,34
1732,Food Bites,Morbi,Desserts,4.7,43
1733,Delight Corner,Morbi,Desserts,4.0,33
1734,Magic Bites,Morbi,Burger,4.0,26
1735,Golden Hub,Morbi,Burger,4.5,22
1736,Hungry Hub,Morbi,Street Food,3.7,46
1737,Delight Dhaba,Morbi,Biryani,3.8,46
1738,Golden Bites,Morbi,Burger,4.1,43
1739,Magic House,Morbi,Biryani,4.4,35
1740,Flavors Kitchen,Morbi,South Indian,4.2,33
1741,Hungry House,Morbi,Desserts,4.9,37
1742,Tasty Dhaba,Morbi,Biryani,4.1,23
1743,Tasty Kitchen,Morbi,Street Food,4.8,22
1744,Spicy Dhaba,Morbi,South Indian,4.1,32
1745,Magic Bites,Morbi,Fast Food,4.1,43
1746,Tasty Hub,Morbi,Pizza,4.2,46
1747,Golden Cafe,Morbi,Desserts,4.9,27
1748,Tasty House,Morbi,South Indian,4.4,30
1749,Hungry Hub,Morbi,Street Food,3.7,21
1750,Hungry Bites,Morbi,Fast Food,3.9,38
1751,Hungry Dhaba,Morbi,Fast Food,3.8,33
1752,Delight Bites,Morbi,Street Food,4.7,43
1753,Street Restaurant,Morbi,North Indian,4.4,29
1754,Street Dhaba,Morbi,Burger,4.0,45
1755,Taste Bites,Morbi,Pizza,4.7,48
1756,Royal Kitchen,Morbi,Biryani,4.1,23
1757,Tasty House,Morbi,Burger,3.8,42
1758,Street Kitchen,Morbi,Fast Food,3.7,43
1759,Urban Kitchen,Morbi,Chinese,3.8,28
1760,Hungry Bites,Morbi,South Indian,4.5,40
1761,Urban House,Surendranagar,Pizza,4.3,27
1762,Spicy Hub,Surendranagar,Biryani,4.2,34
1763,Golden Restaurant,Surendranagar,Burger,4.2,32
1764,Royal Point,Surendranagar,Burger,4.0,49
1765,Golden Dhaba,Surendranagar,South Indian,4.5,28
1766,Tasty Corner,Surendranagar,Gujarati,4.0,32
1767,Magic Point,Surendranagar,Pizza,4.0,47
1768,Urban Dhaba,Surendranagar,Fast Food,4.1,50
1769,Street Hub,Surendranagar,Street Food,3.7,27
1770,Golden Dhaba,Surendranagar,Burger,3.8,35
1771,Food Restaurant,Surendranagar,Gujarati,4.7,23
1772,Tasty Corner,Surendranagar,Fast Food,4.2,21
1773,Food House,Surendranagar,Pizza,4.8,50
1774,Flavors Kitchen,Surendranagar,Desserts,3.7,31
1775,Street Restaurant,Surendranagar,Street Food,4.8,20
1776,Royal Cafe,Surendranagar,North Indian,4.2,27
1777,Royal Bites,Surendranagar,Chinese,3.9,41
1778,Street Restaurant,Surendranagar,Desserts,4.5,26
1779,Golden Dhaba,Surendranagar,North Indian,4.3,36
1780,Delight Hub,Surendranagar,Street Food,4.7,38
1781,Urban Kitchen,Surendranagar,Gujarati,4.4,21
1782,Delight Bites,Surendranagar,Chinese,4.8,38
1783,Golden Cafe,Surendranagar,Burger,4.5,49
1784,Magic Corner,Surendranagar,North Indian,3.8,38
1785,Royal Cafe,Surendranagar,Street Food,3.8,24
1786,Golden Kitchen,Surendranagar,Gujarati,4.7,36
1787,Food Cafe,Surendranagar,Chinese,4.3,37
1788,Magic Kitchen,Surendranagar,Fast Food,3.8,26
1789,Food Hub,Surendranagar,South Indian,3.8,49
1790,Royal Dhaba,Surendranagar,South Indian,4.1,47
1791,Royal Dhaba,Surendranagar,South Indian,3.6,26
1792,Urban Dhaba,Surendranagar,Fast Food,4.8,35
1793,Spicy Kitchen,Surendranagar,Gujarati,3.5,23
1794,Tasty Kitchen,Surendranagar,Biryani,3.7,30
1795,Hungry Dhaba,Surendranagar,South Indian,3.8,32
1796,Magic Hub,Surendranagar,North Indian,3.6,49
1797,Street Corner,Surendranagar,Street Food,4.2,33
1798,Tasty Corner,Surendranagar,Desserts,4.1,41
1799,Spicy House,Surendranagar,Fast Food,3.6,44
1800,Flavors Cafe,Surendranagar,Biryani,3.8,25
1801,Delight Dhaba,Surendranagar,Chinese,3.5,49
1802,Magic Bites,Surendranagar,Chinese,4.0,45
1803,Tasty Hub,Surendranagar,Fast Food,3.5,34
1804,Street Restaurant,Surendranagar,South Indian,4.6,27
1805,Street Point,Surendranagar,Burger,3.6,35
1806,Hungry Dhaba,Surendranagar,Biryani,4.6,47
1807,Tasty Dhaba,Surendranagar,Biryani,4.5,40
1808,Street Dhaba,Surendranagar,Biryani,3.9,25
1809,Golden Point,Surendranagar,Desserts,4.1,47
1810,Street Restaurant,Surendranagar,Pizza,3.7,44
1811,Tasty Corner,Surendranagar,Pizza,4.1,31
1812,Urban Point,Surendranagar,Fast Food,4.5,47
1813,Golden Cafe,Surendranagar,Gujarati,4.1,32
1814,Taste Point,Surendranagar,South Indian,3.7,25
1815,Urban Hub,Surendranagar,Desserts,4.2,27
1816,Taste Cafe,Surendranagar,Desserts,3.8,37
1817,Street Dhaba,Surendranagar,Gujarati,4.4,33
1818,Golden Point,Surendranagar,Gujarati,3.6,44
1819,Street Point,Surendranagar,Street Food,4.9,28
1820,Tasty Dhaba,Surendranagar,South Indian,3.6,30
1821,Taste House,Surendranagar,Pizza,4.6,47
1822,Street House,Surendranagar,Desserts,4.1,20
1823,Magic Dhaba,Surendranagar,Gujarati,3.7,37
1824,Tasty Restaurant,Surendranagar,Burger,4.2,49
1825,Urban Cafe,Surendranagar,South Indian,4.0,36
1826,Food Hub,Surendranagar,North Indian,4.8,32
1827,Golden Hub,Surendranagar,Fast Food,3.9,20
1828,Hungry Corner,Surendranagar,Pizza,3.8,26
1829,Flavors Cafe,Surendranagar,Street Food,3.8,38
1830,Taste Point,Surendranagar,North Indian,4.2,26
1831,Tasty Point,Surendranagar,South Indian,3.8,44
1832,Spicy Kitchen,Surendranagar,Desserts,4.4,48
1833,Taste Kitchen,Surendranagar,South Indian,3.7,23
1834,Spicy Hub,Surendranagar,Biryani,3.9,25
1835,Taste Kitchen,Surendranagar,South Indian,4.9,20
1836,Tasty Point,Surendranagar,Fast Food,3.8,30
1837,Royal Dhaba,Surendranagar,Street Food,3.7,34
1838,Royal House,Surendranagar,Fast Food,4.6,21
1839,Tasty Hub,Surendranagar,Street Food,4.5,39
1840,Street Restaurant,Surendranagar,Burger,3.6,48
1841,Royal Corner,Porbandar,Desserts,4.0,45
1842,Magic House,Porbandar,Street Food,3.9,32
1843,Hungry Hub,Porbandar,Biryani,4.4,33
1844,Delight Dhaba,Porbandar,North Indian,4.7,47
1845,Urban Dhaba,Porbandar,Street Food,4.1,46
1846,Delight Corner,Porbandar,Biryani,4.0,23
1847,Street Bites,Porbandar,Street Food,4.0,48
1848,Street Hub,Porbandar,South Indian,4.1,50
1849,Tasty Bites,Porbandar,Burger,4.6,24
1850,Urban Point,Porbandar,Fast Food,4.8,42
1851,Golden Dhaba,Porbandar,Pizza,4.3,33
1852,Taste Kitchen,Porbandar,Gujarati,3.7,32
1853,Food Corner,Porbandar,Gujarati,4.8,29
1854,Royal Kitchen,Porbandar,Gujarati,4.5,23
1855,Golden Dhaba,Porbandar,Desserts,4.4,21
1856,Tasty Bites,Porbandar,Street Food,4.0,25
1857,Urban Restaurant,Porbandar,Biryani,3.7,29
1858,Tasty Point,Porbandar,Fast Food,4.9,48
1859,Spicy Kitchen,Porbandar,Street Food,4.0,50
1860,Food Restaurant,Porbandar,Burger,4.5,23
1861,Food Cafe,Porbandar,Gujarati,3.5,31
1862,Flavors Cafe,Porbandar,Chinese,4.9,26
1863,Taste Cafe,Porbandar,Pizza,4.3,24
1864,Taste Dhaba,Porbandar,Desserts,4.0,20
1865,Spicy Corner,Porbandar,Chinese,3.8,46
1866,Urban Kitchen,Porbandar,Burger,4.2,37
1867,Royal Dhaba,Porbandar,Biryani,3.9,42
1868,Royal Corner,Porbandar,Pizza,4.2,20
1869,Food Corner,Porbandar,Street Food,4.8,37
1870,Flavors Corner,Porbandar,Street Food,4.7,22
1871,Food Dhaba,Porbandar,Burger,3.8,36
1872,Hungry Kitchen,Porbandar,Burger,4.3,46
1873,Street Bites,Porbandar,Gujarati,4.5,27
1874,Spicy Point,Porbandar,Fast Food,4.2,42
1875,Taste Kitchen,Porbandar,Pizza,3.5,35
1876,Hungry Restaurant,Porbandar,Street Food,4.7,50
1877,Delight Hub,Porbandar,Chinese,4.7,32
1878,Royal Corner,Porbandar,North Indian,4.4,27
1879,Royal Cafe,Porbandar,Fast Food,4.6,28
1880,Urban Corner,Porbandar,Pizza,4.4,24
1881,Food Dhaba,Porbandar,North Indian,3.8,30
1882,Golden Restaurant,Porbandar,Pizza,4.5,26
1883,Food Restaurant,Porbandar,Fast Food,4.4,38
1884,Golden Bites,Porbandar,Burger,3.7,25
1885,Street Point,Porbandar,Gujarati,4.4,50
1886,Flavors Corner,Porbandar,Fast Food,4.1,46
1887,Hungry Dhaba,Porbandar,Gujarati,4.5,46
1888,Taste Dhaba,Porbandar,North Indian,3.9,36
1889,Hungry Hub,Porbandar,South Indian,4.2,43
1890,Food Restaurant,Porbandar,Biryani,4.1,46
1891,Royal Cafe,Porbandar,Street Food,3.9,37
1892,Delight Bites,Porbandar,North Indian,3.9,34
1893,Delight Cafe,Porbandar,Pizza,4.2,31
1894,Magic House,Porbandar,Chinese,3.9,27
1895,Magic Point,Porbandar,Burger,4.1,27
1896,Urban Kitchen,Porbandar,Fast Food,4.2,22
1897,Delight Bites,Porbandar,Chinese,4.8,24
1898,Taste Kitchen,Porbandar,Pizza,4.6,29
1899,Golden Point,Porbandar,Pizza,3.9,39
1900,Royal House,Porbandar,Burger,4.0,34
1901,Street Point,Porbandar,Gujarati,4.3,35
1902,Food Dhaba,Porbandar,Chinese,4.5,35
1903,Spicy House,Porbandar,Chinese,4.0,46
1904,Taste House,Porbandar,Gujarati,3.9,49
1905,Street House,Porbandar,Gujarati,4.0,21
1906,Flavors House,Porbandar,Chinese,3.6,32
1907,Taste Kitchen,Porbandar,Desserts,4.4,45
1908,Spicy House,Porbandar,Fast Food,4.7,39
1909,Street Point,Porbandar,Fast Food,4.0,47
1910,Flavors Bites,Porbandar,Gujarati,4.4,43
1911,Golden Bites,Porbandar,South Indian,3.7,24
1912,Magic Dhaba,Porbandar,North Indian,4.7,25
1913,Taste Point,Porbandar,Gujarati,3.6,27
1914,Flavors Corner,Porbandar,Burger,3.9,25
1915,Food Cafe,Porbandar,Desserts,3.5,22
1916,Spicy Cafe,Porbandar,South Indian,4.3,46
1917,Spicy Corner,Porbandar,Burger,3.9,38
1918,Street Cafe,Porbandar,Desserts,4.6,35
1919,Flavors Dhaba,Porbandar,Burger,4.1,29
1920,Street Dhaba,Porbandar,Biryani,4.3,30
1921,Food Dhaba,Navsari,Fast Food,3.6,26
1922,Food Kitchen,Navsari,Chinese,4.0,36
1923,Street Dhaba,Navsari,Fast Food,4.6,38
1924,Food Cafe,Navsari,South Indian,4.2,48
1925,Delight House,Navsari,Chinese,4.8,28
1926,Street Bites,Navsari,Pizza,4.0,43
1927,Royal Kitchen,Navsari,South Indian,3.8,34
1928,Flavors Kitchen,Navsari,Burger,4.4,35
1929,Tasty Point,Navsari,Fast Food,3.8,41
1930,Delight Restaurant,Navsari,Biryani,3.8,36
1931,Spicy Dhaba,Navsari,Chinese,4.3,24
1932,Delight Cafe,Navsari,South Indian,4.5,46
1933,Food Hub,Navsari,Street Food,4.5,32
1934,Tasty Hub,Navsari,Desserts,3.6,41
1935,Golden Dhaba,Navsari,Pizza,4.3,41
1936,Golden Dhaba,Navsari,Burger,4.3,41
1937,Street Dhaba,Navsari,Street Food,4.7,24
1938,Delight Cafe,Navsari,Fast Food,3.9,32
1939,Tasty Hub,Navsari,Chinese,4.0,41
1940,Taste House,Navsari,Gujarati,3.9,47
1941,Food Kitchen,Navsari,Desserts,3.6,36
1942,Food Cafe,Navsari,Fast Food,3.5,44
1943,Street Dhaba,Navsari,Desserts,3.8,33
1944,Royal Dhaba,Navsari,Biryani,4.3,32
1945,Delight Corner,Navsari,Pizza,3.6,42
1946,Urban Corner,Navsari,Chinese,3.9,48
1947,Magic Kitchen,Navsari,Street Food,4.4,30
1948,Royal Dhaba,Navsari,Burger,4.7,26
1949,Hungry Point,Navsari,North Indian,4.5,35
1950,Flavors Bites,Navsari,Fast Food,4.7,25
1951,Delight Restaurant,Navsari,Biryani,4.4,28
1952,Delight Restaurant,Navsari,Gujarati,4.6,50
1953,Urban Cafe,Navsari,North Indian,3.8,47
1954,Delight Dhaba,Navsari,Street Food,4.0,36
1955,Tasty House,Navsari,Fast Food,4.8,28
1956,Delight Hub,Navsari,South Indian,3.9,22
1957,Tasty Kitchen,Navsari,Fast Food,3.6,29
1958,Taste Cafe,Navsari,Desserts,4.2,44
1959,Spicy Dhaba,Navsari,Biryani,4.1,44
1960,Flavors Restaurant,Navsari,Desserts,3.9,44
1961,Tasty Restaurant,Navsari,Chinese,4.7,50
1962,Flavors Kitchen,Navsari,Biryani,4.8,41
1963,Hungry Point,Navsari,Desserts,4.7,37
1964,Magic Cafe,Navsari,Fast Food,4.0,49
1965,Food Bites,Navsari,Burger,4.1,25
1966,Delight Dhaba,Navsari,Pizza,3.9,26
1967,Hungry Restaurant,Navsari,Gujarati,4.3,46
1968,Food Restaurant,Navsari,Street Food,3.7,36
1969,Urban Dhaba,Navsari,Burger,3.9,50
1970,Magic Point,Navsari,Fast Food,4.8,30
1971,Delight Dhaba,Navsari,Biryani,3.8,22
1972,Golden Bites,Navsari,Burger,3.6,36
1973,Flavors House,Navsari,Gujarati,3.9,26
1974,Tasty Corner,Navsari,Street Food,4.0,25
1975,Golden Bites,Navsari,Chinese,4.7,28
1976,Street Point,Navsari,Burger,4.4,36
1977,Magic Restaurant,Navsari,Street Food,4.8,35
1978,Delight Kitchen,Navsari,Street Food,3.8,42
1979,Golden Kitchen,Navsari,Gujarati,4.6,49
1980,Royal Bites,Navsari,Chinese,4.7,47
1981,Taste Restaurant,Navsari,Fast Food,4.6,50
1982,Flavors Bites,Navsari,Burger,4.5,37
1983,Spicy Corner,Navsari,South Indian,4.8,27
1984,Food Kitchen,Navsari,Chinese,4.8,28
1985,Food Hub,Navsari,Biryani,4.5,27
1986,Food Point,Navsari,Biryani,4.8,38
1987,Spicy Corner,Navsari,Street Food,4.0,36
1988,Golden Bites,Navsari,Gujarati,3.7,29
1989,Golden Point,Navsari,Desserts,3.9,24
1990,Urban Restaurant,Navsari,North Indian,4.2,44
1991,Magic Hub,Navsari,Burger,4.1,40
1992,Taste Cafe,Navsari,Fast Food,3.7,23
1993,Flavors Restaurant,Navsari,Desserts,4.2,26
1994,Flavors Hub,Navsari,Desserts,4.5,22
1995,Spicy Dhaba,Navsari,Street Food,3.7,36
1996,Magic Bites,Navsari,Pizza,4.0,44
1997,Street Restaurant,Navsari,South Indian,3.8,26
1998,Urban Point,Navsari,Burger,4.1,40
1999,Tasty Restaurant,Navsari,Chinese,4.1,44
2000,Street Bites,Navsari,South Indian,4.4,43
2001,Tasty Bites,Bharuch,Desserts,4.8,48
2002,Golden Corner,Bharuch,South Indian,3.8,43
2003,Delight Bites,Bharuch,Street Food,4.5,39
2004,Tasty Corner,Bharuch,Desserts,4.6,22
2005,Hungry Corner,Bharuch,Desserts,4.5,38
2006,Urban House,Bharuch,Desserts,4.3,31
2007,Magic House,Bharuch,Chinese,4.0,41
2008,Spicy Bites,Bharuch,South Indian,3.8,32
2009,Golden House,Bharuch,Desserts,4.1,26
2010,Delight Dhaba,Bharuch,Desserts,4.3,33
2011,Urban Hub,Bharuch,Burger,4.0,48
2012,Flavors Bites,Bharuch,North Indian,3.8,30
2013,Urban Kitchen,Bharuch,North Indian,3.9,30
2014,Taste Restaurant,Bharuch,Chinese,4.9,26
2015,Golden Point,Bharuch,South Indian,3.9,21
2016,Flavors Dhaba,Bharuch,Desserts,4.8,39
2017,Delight Corner,Bharuch,Street Food,3.9,45
2018,Food Restaurant,Bharuch,Street Food,4.8,30
2019,Taste Bites,Bharuch,Biryani,4.7,38
2020,Flavors Restaurant,Bharuch,Desserts,4.1,48
2021,Delight House,Bharuch,Pizza,3.6,28
2022,Spicy Point,Bharuch,North Indian,4.2,47
2023,Tasty Point,Bharuch,Pizza,4.8,50
2024,Spicy Restaurant,Bharuch,Street Food,4.3,49
2025,Spicy Corner,Bharuch,Street Food,4.0,49
2026,Golden Hub,Bharuch,Street Food,4.4,29
2027,Spicy Bites,Bharuch,Pizza,3.7,31
2028,Magic Corner,Bharuch,South Indian,3.8,44
2029,Urban Dhaba,Bharuch,South Indian,4.0,48
2030,Spicy Corner,Bharuch,Fast Food,4.4,47
2031,Tasty Point,Bharuch,Fast Food,4.7,50
2032,Hungry Kitchen,Bharuch,Burger,4.8,49
2033,Urban Corner,Bharuch,Desserts,4.3,24
2034,Delight Bites,Bharuch,Chinese,3.6,35
2035,Urban Hub,Bharuch,North Indian,4.3,30
2036,Street Hub,Bharuch,North Indian,3.7,46
2037,Urban House,Bharuch,South Indian,3.7,44
2038,Spicy Cafe,Bharuch,Biryani,4.0,41
2039,Spicy House,Bharuch,Fast Food,4.7,49
2040,Hungry Cafe,Bharuch,Street Food,4.5,38
2041,Tasty Point,Bharuch,South Indian,4.5,43
2042,Spicy Restaurant,Bharuch,South Indian,4.2,37
